CHROM	BIN_START	BIN_END	EXP_HET	OBS_HET	TREATMENT
NC_035780.1	25697285	25697785	0.2315416667	0.27	CONCON
NC_035780.1	25698285	25698785	0.222202381	0.2761904762	CONCON
NC_035780.1	25698785	25699285	0.1782974138	0.2232758621	CONCON
NC_035780.1	25699285	25699785	0.142347561	0.1548780488	CONCON
NC_035780.1	25699785	25700285	0.1168318966	0.125	CONCON
NC_035780.1	25700285	25700785	0.114375	0.125	CONCON
NC_035780.1	25700785	25701285	0.1951488095	0.2369047619	CONCON
NC_035780.1	25701285	25701785	0.1628605769	0.1875	CONCON
NC_035780.1	25701785	25702285	0.1412264151	0.1641509434	CONCON
NC_035780.1	25702285	25702785	0.06384146341	0.06829268293	CONCON
NC_035780.1	25702785	25703285	0.2828378378	0.3675675676	CONCON
NC_035780.1	25703285	25703785	0.2537096774	0.3048387097	CONCON
NC_035780.1	25703785	25704285	0.2545833333	0.3066666667	CONCON
NC_035780.1	25704285	25704785	0.2597767857	0.3017857143	CONCON
NC_035780.1	25704785	25705285	0.2596679688	0.30234375	CONCON
NC_035780.1	25705285	25705785	0.2197619048	0.3	CONCON
NC_035780.1	25705785	25706285	0.27175	0.33	CONCON
NC_035780.1	25709285	25709785	0.13375	0.1	CONCON
NC_035780.1	25709785	25710285	0.2220486111	0.2541666667	CONCON
NC_035780.1	25710285	25710785	0.1615509259	0.187962963	CONCON
NC_035780.1	25710785	25711285	0.3375	0.35	CONCON
NC_035780.1	25711285	25711785	0.21925	0.27	CONCON
NC_035780.1	25711785	25712285	0.3214772727	0.4409090909	CONCON
NC_035780.1	25712785	25713285	0.125625	0.1416666667	CONCON
NC_035780.1	25713785	25714285	0.1010887097	0.114516129	CONCON
NC_035780.1	25714285	25714785	0.1450925926	0.1740740741	CONCON
NC_035780.1	25714785	25715285	0.1752777778	0.2	CONCON
NC_035780.1	25715285	25715785	0.1053676471	0.09705882353	CONCON
NC_035780.1	25715785	25716285	0.1181818182	0.1363636364	CONCON
NC_035780.1	25716285	25716785	0.1408823529	0.1647058824	CONCON
NC_035780.1	25716785	25717285	0.1706071429	0.2071428571	CONCON
NC_035780.1	25717285	25717785	0.1178191489	0.1340425532	CONCON
NC_035780.1	25717785	25718285	0.1469642857	0.1714285714	CONCON
NC_035780.1	25718285	25718785	0.09730263158	0.1078947368	CONCON
NC_035780.1	25718785	25719285	0.1659375	0.19375	CONCON
NC_035780.1	25719285	25719785	0.1579391892	0.1905405405	CONCON
NC_035780.1	25719785	25720285	0.10828125	0.11875	CONCON
NC_035780.1	25720285	25720785	0.1336071429	0.1557142857	CONCON
NC_035780.1	25720785	25721285	0.10565	0.11	CONCON
NC_035780.1	25721285	25721785	0.1380896226	0.1594339623	CONCON
NC_035780.1	25721785	25722285	0.17755	0.202	CONCON
NC_035780.1	27037330	27037830	0.20421875	0.24375	CONCON
NC_035780.1	27037830	27038330	0.1003977273	0.1022727273	CONCON
NC_035780.1	27038330	27038830	0.2387019231	0.275	CONCON
NC_035780.1	27038830	27039330	0.2429910714	0.2875	CONCON
NC_035780.1	27039330	27039830	0.2515460526	0.3118421053	CONCON
NC_035780.1	27039830	27040330	0.148515625	0.18125	CONCON
NC_035780.1	27040330	27040830	0.1642	0.232	CONCON
NC_035780.1	27040830	27041330	0.1831521739	0.247826087	CONCON
NC_035780.1	27041330	27041830	0.1747222222	0.25	CONCON
NC_035780.1	27041830	27042330	0.26203125	0.38125	CONCON
NC_035780.1	27042330	27042830	0.1377702703	0.1648648649	CONCON
NC_035780.1	27042830	27043330	0.1746153846	0.2076923077	CONCON
NC_035780.1	27043330	27043830	0.1510416667	0.1972222222	CONCON
NC_035780.1	27043830	27044330	0.1924479167	0.25625	CONCON
NC_035780.1	27044330	27044830	0.193203125	0.228125	CONCON
NC_035780.1	27044830	27045330	0.1866	0.22	CONCON
NC_035780.1	27045330	27045830	0.1906770833	0.2520833333	CONCON
NC_035780.1	27045830	27046330	0.1132291667	0.1291666667	CONCON
NC_035780.1	27046330	27046830	0.1606944444	0.2092592593	CONCON
NC_035780.1	27046830	27047330	0.2675	0.3392857143	CONCON
NC_035780.1	27047330	27047830	0.2820714286	0.3828571429	CONCON
NC_035780.1	27047830	27048330	0.19640625	0.2354166667	CONCON
NC_035780.1	27048330	27048830	0.2175	0.25	CONCON
NC_035780.1	27048830	27049330	0.157202381	0.1738095238	CONCON
NC_035780.1	27049330	27049830	0.1666447368	0.1894736842	CONCON
NC_035780.1	27049830	27050330	0.1373076923	0.15	CONCON
NC_035780.1	27050330	27050830	0.2249722222	0.2722222222	CONCON
NC_035780.1	27050830	27051330	0.2280706522	0.2510869565	CONCON
NC_035780.1	27051330	27051830	0.1653658537	0.1975609756	CONCON
NC_035780.1	27051830	27052330	0.17875	0.2104166667	CONCON
NC_035780.1	27052330	27052830	0.2344565217	0.2913043478	CONCON
NC_035780.1	27052830	27053330	0.14775	0.19	CONCON
NC_035780.1	27053330	27053830	0.1321875	0.1525	CONCON
NC_035780.1	27053830	27054330	0.1405288462	0.1557692308	CONCON
NC_035780.1	27054330	27054830	0.114296875	0.1302083333	CONCON
NC_035780.1	27054830	27055330	0.1075	0.13	CONCON
NC_035780.1	27055330	27055830	0.1180416667	0.1316666667	CONCON
NC_035780.1	27055830	27056330	0.234375	0.375	CONCON
NC_035780.1	27056830	27057330	0.1764583333	0.225	CONCON
NC_035780.1	27057330	27057830	0.173125	0.225	CONCON
NC_035780.1	27057830	27058330	0.07778409091	0.08409090909	CONCON
NC_035780.1	27058330	27058830	0.09193181818	0.1045454545	CONCON
NC_035780.1	27058830	27059330	0.0791875	0.0875	CONCON
NC_035780.1	27059330	27059830	0.1197222222	0.1333333333	CONCON
NC_035780.1	27060330	27060830	0.0824	0.088	CONCON
NC_035780.1	27060830	27061330	0.15625	0.175	CONCON
NC_035780.1	27061330	27061830	0.09107142857	0.1	CONCON
NC_035780.1	27061830	27062330	0.09645833333	0.1041666667	CONCON
NC_035780.1	27062330	27062830	0.1182291667	0.1416666667	CONCON
NC_035780.1	27062830	27063330	0.2065948276	0.25	CONCON
NC_035780.1	27063330	27063830	0.2275297619	0.2297619048	CONCON
NC_035780.1	27063830	27064330	0.2382291667	0.2875	CONCON
NC_035780.1	27064330	27064830	0.2219186047	0.3139534884	CONCON
NC_035780.1	27064830	27065330	0.2881521739	0.4391304348	CONCON
NC_035780.1	27065330	27065830	0.2606	0.328	CONCON
NC_035780.1	27065830	27066330	0.3510714286	0.5714285714	CONCON
NC_035780.1	27066330	27066830	0.3214285714	0.5428571429	CONCON
NC_035780.1	27066830	27067330	0.2316935484	0.2806451613	CONCON
NC_035780.1	27067330	27067830	0.2526973684	0.3131578947	CONCON
NC_035780.1	27067830	27068330	0.2473026316	0.3026315789	CONCON
NC_035780.1	27068330	27068830	0.225625	0.2916666667	CONCON
NC_035780.1	27068830	27069330	0.1584027778	0.2083333333	CONCON
NC_035780.1	27070830	27071330	0.1267708333	0.1208333333	CONCON
NC_035780.1	27071330	27071830	0.1085	0.115	CONCON
NC_035780.1	27071830	27072330	0.110625	0.125	CONCON
NC_035780.1	27072330	27072830	0.06675	0.07	CONCON
NC_035780.1	27072830	27073330	0.11035	0.126	CONCON
NC_035780.1	27074330	27074830	0.024375	0.025	CONCON
NC_035780.1	27074830	27075330	0.241	0.28	CONCON
NC_035780.1	27076330	27076830	0.2093902439	0.2585365854	CONCON
NC_035780.1	27076830	27077330	0.162	0.2033333333	CONCON
NC_035780.1	28534789	28535289	0.3028289474	0.3657894737	CONCON
NC_035780.1	28535289	28535789	0.3151851852	0.3407407407	CONCON
NC_035780.1	28535789	28536289	0.1399285714	0.1571428571	CONCON
NC_035780.1	28536289	28536789	0.2062916667	0.225	CONCON
NC_035780.1	28536789	28537289	0.2054545455	0.2515151515	CONCON
NC_035780.1	28537289	28537789	0.1916666667	0.2333333333	CONCON
NC_035780.1	28537789	28538289	0.2450925926	0.3148148148	CONCON
NC_035780.1	28538289	28538789	0.1861413043	0.197826087	CONCON
NC_035780.1	28538789	28539289	0.1654605263	0.1973684211	CONCON
NC_035780.1	28539289	28539789	0.1853017241	0.2120689655	CONCON
NC_035780.1	28539789	28540289	0.1624583333	0.1783333333	CONCON
NC_035780.1	28540289	28540789	0.11655	0.142	CONCON
NC_035780.1	28540789	28541289	0.1087740385	0.1221153846	CONCON
NC_035780.1	28541289	28541789	0.1560197368	0.1802631579	CONCON
NC_035780.1	28541789	28542289	0.2100240385	0.2490384615	CONCON
NC_035780.1	28542289	28542789	0.2008101852	0.2324074074	CONCON
NC_035780.1	28542789	28543289	0.30125	0.3458333333	CONCON
NC_035780.1	28543289	28543789	0.3035869565	0.3456521739	CONCON
NC_035780.1	28543789	28544289	0.2086931818	0.2454545455	CONCON
NC_035780.1	28544289	28544789	0.24671875	0.3	CONCON
NC_035780.1	28544789	28545289	0.07380208333	0.08541666667	CONCON
NC_035780.1	28545289	28545789	0.11784375	0.13125	CONCON
NC_035780.1	28545789	28546289	0.1361904762	0.1666666667	CONCON
NC_035780.1	28546289	28546789	0.1928409091	0.2181818182	CONCON
NC_035780.1	28546789	28547289	0.1192391304	0.1391304348	CONCON
NC_035780.1	28547289	28547789	0.1258536585	0.1414634146	CONCON
NC_035780.1	28547789	28548289	0.1274038462	0.1423076923	CONCON
NC_035780.1	28548289	28548789	0.2378365385	0.2903846154	CONCON
NC_035780.1	28548789	28549289	0.1918518519	0.2296296296	CONCON
NC_035780.1	28549289	28549789	0.2022039474	0.2355263158	CONCON
NC_035780.1	28549789	28550289	0.1585	0.1688888889	CONCON
NC_035780.1	28550289	28550789	0.2040714286	0.26	CONCON
NC_035780.1	28550789	28551289	0.19575	0.22	CONCON
NC_035780.1	28551289	28551789	0.162627551	0.1867346939	CONCON
NC_035780.1	28551789	28552289	0.2838782051	0.3448717949	CONCON
NC_035780.1	28552289	28552789	0.1967	0.24	CONCON
NC_035780.1	28552789	28553289	0.20995	0.246	CONCON
NC_035780.1	28553289	28553789	0.1759469697	0.2166666667	CONCON
NC_035780.1	28553789	28554289	0.26275	0.34	CONCON
NC_035780.1	28554289	28554789	0.18125	0.214	CONCON
NC_035780.1	28554789	28555289	0.1888958333	0.2208333333	CONCON
NC_035780.1	28555289	28555789	0.2492346939	0.2857142857	CONCON
NC_035780.1	28555789	28556289	0.2389666667	0.2986666667	CONCON
NC_035780.1	28556289	28556789	0.1967857143	0.2242857143	CONCON
NC_035780.1	28556789	28557289	0.1766346154	0.2115384615	CONCON
NC_035780.1	28560289	28560789	0.255	0.3	CONCON
NC_035780.1	28560789	28561289	0.2113729508	0.2631147541	CONCON
NC_035780.1	28561289	28561789	0.2220192308	0.2807692308	CONCON
NC_035780.1	28561789	28562289	0.2006557377	0.2573770492	CONCON
NC_035780.1	28562289	28562789	0.2112295082	0.2606557377	CONCON
NC_035780.1	28562789	28563289	0.248306962	0.3006329114	CONCON
NC_035780.1	28563289	28563789	0.2227871622	0.2439189189	CONCON
NC_035780.1	28563789	28564289	0.1839194915	0.2076271186	CONCON
NC_035780.1	28564289	28564789	0.1998170732	0.2195121951	CONCON
NC_035780.1	28564789	28565289	0.1873125	0.2258333333	CONCON
NC_035780.1	28565289	28565789	0.2440873016	0.3222222222	CONCON
NC_035780.1	28565789	28566289	0.1877430556	0.2402777778	CONCON
NC_035780.1	28566289	28566789	0.181969697	0.2181818182	CONCON
NC_035780.1	28566789	28567289	0.2704166667	0.2833333333	CONCON
NC_035780.1	28567289	28567789	0.2156730769	0.2461538462	CONCON
NC_035780.1	28567789	28568289	0.2702777778	0.3074074074	CONCON
NC_035780.1	28568289	28568789	0.2070703125	0.2296875	CONCON
NC_035780.1	28568789	28569289	0.2676818182	0.3181818182	CONCON
NC_035780.1	28569289	28569789	0.2372965116	0.2872093023	CONCON
NC_035780.1	28569789	28570289	0.2043485915	0.2443661972	CONCON
NC_035780.1	28571289	28571789	0.1754166667	0.2166666667	CONCON
NC_035780.1	28571789	28572289	0.1982142857	0.2265306122	CONCON
NC_035780.1	28572789	28573289	0.24875	0.275	CONCON
NC_035780.1	28573289	28573789	0.2490677966	0.2915254237	CONCON
NC_035780.1	28573789	28574289	0.2524353448	0.2939655172	CONCON
NC_035780.1	28574289	28574789	0.2014919355	0.2370967742	CONCON
NC_035780.1	28574789	28574790	0	0	CONCON
NC_035780.1	29560937	29561437	0.1663293651	0.196031746	CONCON
NC_035780.1	29562437	29562937	0.3235	0.36	CONCON
NC_035780.1	29562937	29563437	0.1971071429	0.2228571429	CONCON
NC_035780.1	29563437	29563937	0.2179233871	0.2508064516	CONCON
NC_035780.1	29563937	29564437	0.2460661765	0.2926470588	CONCON
NC_035780.1	29564437	29564937	0.1269852941	0.1617647059	CONCON
NC_035780.1	29564937	29565437	0.42375	0.55	CONCON
NC_035780.1	29565437	29565937	0.1764189189	0.2027027027	CONCON
NC_035780.1	29565937	29566437	0.2518990385	0.2740384615	CONCON
NC_035780.1	29566437	29566937	0.1647947761	0.1858208955	CONCON
NC_035780.1	29566937	29567437	0.2260135135	0.2567567568	CONCON
NC_035780.1	29567437	29567937	0.1945	0.2142857143	CONCON
NC_035780.1	29567937	29568437	0.1356785714	0.1442857143	CONCON
NC_035780.1	29568437	29568937	0.21125	0.2642857143	CONCON
NC_035780.1	29568937	29569437	0.2029336735	0.2520408163	CONCON
NC_035780.1	29569437	29569937	0.1398076923	0.1538461538	CONCON
NC_035780.1	29569937	29570437	0.2181862745	0.2588235294	CONCON
NC_035780.1	29570437	29570937	0.2129477612	0.2611940299	CONCON
NC_035780.1	29570937	29571437	0.1954898649	0.2263513514	CONCON
NC_035780.1	29571437	29571937	0.1396130952	0.1511904762	CONCON
NC_035780.1	29571937	29572437	0.218375	0.265	CONCON
NC_035780.1	29572437	29572937	0.217337963	0.2546296296	CONCON
NC_035780.1	29572937	29573437	0.2152155172	0.2086206897	CONCON
NC_035780.1	29573437	29573937	0.2497395833	0.2135416667	CONCON
NC_035780.1	29573937	29574437	0.1676209677	0.1951612903	CONCON
NC_035780.1	29574437	29574937	0.1946691176	0.2485294118	CONCON
NC_035780.1	29574937	29575437	0.254893617	0.2744680851	CONCON
NC_035780.1	29575437	29575937	0.2005072464	0.2304347826	CONCON
NC_035780.1	29575937	29576437	0.1537165179	0.1861607143	CONCON
NC_035780.1	29576937	29577437	0.1555	0.18	CONCON
NC_035780.1	29577437	29577937	0.2068571429	0.2642857143	CONCON
NC_035780.1	29577937	29578437	0.1543214286	0.2128571429	CONCON
NC_035780.1	29578437	29578937	0.2541666667	0.3777777778	CONCON
NC_035780.1	29578937	29579437	0.1629545455	0.2	CONCON
NC_035780.1	29579437	29579937	0.2067456897	0.2577586207	CONCON
NC_035780.1	29579937	29580437	0.1723565574	0.1959016393	CONCON
NC_035780.1	29580437	29580937	0.1729956897	0.2077586207	CONCON
NC_035780.1	29580937	29581437	0.1791727941	0.2036764706	CONCON
NC_035780.1	29581437	29581937	0.2495930233	0.2953488372	CONCON
NC_035780.1	29581937	29582437	0.2130645161	0.2451612903	CONCON
NC_035780.1	29582437	29582937	0.2002083333	0.2583333333	CONCON
NC_035780.1	29582937	29583437	0.1719871795	0.1846153846	CONCON
NC_035780.1	29583437	29583937	0.2269047619	0.2285714286	CONCON
NC_035780.1	29583937	29584437	0.2243589744	0.2641025641	CONCON
NC_035780.1	29584437	29584937	0.1586778846	0.1971153846	CONCON
NC_035780.1	29584937	29585437	0.2149127907	0.2662790698	CONCON
NC_035780.1	29585437	29585937	0.1616836735	0.1918367347	CONCON
NC_035780.1	29585937	29586437	0.1698269231	0.2069230769	CONCON
NC_035780.1	29586437	29586937	0.1943910256	0.2243589744	CONCON
NC_035780.1	29586937	29587437	0.1114084507	0.1197183099	CONCON
NC_035780.1	29587437	29587937	0.2029588608	0.2462025316	CONCON
NC_035780.1	29587937	29588437	0.1758189655	0.2172413793	CONCON
NC_035780.1	29588437	29588937	0.1149642857	0.1257142857	CONCON
NC_035780.1	29588937	29589437	0.1911764706	0.2196078431	CONCON
NC_035780.1	29589437	29589937	0.215703125	0.2614583333	CONCON
NC_035780.1	29589937	29590437	0.1680859375	0.1875	CONCON
NC_035780.1	29590437	29590937	0.1733806818	0.2102272727	CONCON
NC_035780.1	29590937	29591437	0.2055330882	0.2213235294	CONCON
NC_035780.1	29591437	29591937	0.2247083333	0.24	CONCON
NC_035780.1	29591937	29592437	0.17953125	0.20625	CONCON
NC_035780.1	29592437	29592937	0.1555882353	0.1745098039	CONCON
NC_035780.1	29592937	29593437	0.2173464912	0.248245614	CONCON
NC_035780.1	29593437	29593937	0.2390865385	0.2557692308	CONCON
NC_035780.1	29593937	29594437	0.2070833333	0.2458333333	CONCON
NC_035780.1	29594437	29594937	0.1477868852	0.1737704918	CONCON
NC_035780.1	29594937	29595437	0.126328125	0.140625	CONCON
NC_035780.1	29595437	29595937	0.2803571429	0.3142857143	CONCON
NC_035780.1	29595937	29596437	0.1675	0.1973684211	CONCON
NC_035780.1	29596437	29596937	0.2073011364	0.2352272727	CONCON
NC_035780.1	29596937	29597437	0.1887735849	0.2113207547	CONCON
NC_035780.1	29597437	29597937	0.241625	0.31	CONCON
NC_035780.1	29597937	29598437	0.221576087	0.2760869565	CONCON
NC_035780.1	29598437	29598937	0.1767382812	0.21328125	CONCON
NC_035780.1	29598937	29599437	0.1907291667	0.2208333333	CONCON
NC_035780.1	29599437	29599937	0.1327941176	0.1588235294	CONCON
NC_035780.1	29599937	29600437	0.1414318182	0.1790909091	CONCON
NC_035780.1	29600437	29600937	0.1973245614	0.2578947368	CONCON
NC_035780.1	33881582	33882082	0.09575892857	0.0875	CONCON
NC_035780.1	33882082	33882582	0.123625	0.13	CONCON
NC_035780.1	33882582	33883082	0.2014912281	0.2666666667	CONCON
NC_035780.1	33883082	33883582	0.0936875	0.1125	CONCON
NC_035780.1	33883582	33884082	0.1476428571	0.1428571429	CONCON
NC_035780.1	33884082	33884582	0.48	0.7	CONCON
NC_035780.1	33885082	33885582	0.208125	0.25	CONCON
NC_035780.1	33885582	33886082	0.1858064516	0.2225806452	CONCON
NC_035780.1	33886082	33886582	0.2622794118	0.35	CONCON
NC_035780.1	33886582	33887082	0.1412068966	0.1620689655	CONCON
NC_035780.1	33887082	33887582	0.1459879032	0.1653225806	CONCON
NC_035780.1	33887582	33888082	0.1401889535	0.1424418605	CONCON
NC_035780.1	33888082	33888582	0.1733189655	0.1827586207	CONCON
NC_035780.1	33888582	33889082	0.1818023256	0.2	CONCON
NC_035780.1	33889082	33889582	0.2806944444	0.3166666667	CONCON
NC_035780.1	33889582	33890082	0.28078125	0.28125	CONCON
NC_035780.1	33890082	33890582	0.1749074074	0.2148148148	CONCON
NC_035780.1	33890582	33891082	0.1579398148	0.1731481481	CONCON
NC_035780.1	33891082	33891582	0.198943662	0.2183098592	CONCON
NC_035780.1	33891582	33892082	0.2120394737	0.2644736842	CONCON
NC_035780.1	33892082	33892582	0.2753958333	0.3391666667	CONCON
NC_035780.1	33892582	33893082	0.2334285714	0.2914285714	CONCON
NC_035780.1	33893082	33893582	0.2633088235	0.3264705882	CONCON
NC_035780.1	33893582	33894082	0.2470507812	0.29765625	CONCON
NC_035780.1	33894082	33894582	0.13875	0.15	CONCON
NC_035780.1	33894582	33895082	0.2002272727	0.2454545455	CONCON
NC_035780.1	33895082	33895582	0.1868023256	0.2255813953	CONCON
NC_035780.1	33895582	33896082	0.1907415254	0.2194915254	CONCON
NC_035780.1	33896082	33896582	0.2577916667	0.3016666667	CONCON
NC_035780.1	33896582	33897082	0.2838425926	0.3425925926	CONCON
NC_035780.1	33897082	33897582	0.2000892857	0.2321428571	CONCON
NC_035780.1	33897582	33898082	0.1866796875	0.2078125	CONCON
NC_035780.1	33898082	33898582	0.2364130435	0.3043478261	CONCON
NC_035780.1	33898582	33899082	0.176625	0.205	CONCON
NC_035780.1	33899582	33900082	0.1419642857	0.1642857143	CONCON
NC_035780.1	33900082	33900582	0.1717372881	0.2152542373	CONCON
NC_035780.1	33900582	33901082	0.1710795455	0.2113636364	CONCON
NC_035780.1	33901082	33901582	0.1418	0.166	CONCON
NC_035780.1	33901582	33902082	0.2639375	0.3375	CONCON
NC_035780.1	33902082	33902582	0.1604166667	0.2015151515	CONCON
NC_035780.1	33902582	33903082	0.142	0.1666666667	CONCON
NC_035780.1	33903082	33903582	0.2272083333	0.2883333333	CONCON
NC_035780.1	33903582	33904082	0.1834935897	0.2038461538	CONCON
NC_035780.1	33904082	33904582	0.2102925532	0.2436170213	CONCON
NC_035780.1	33904582	33905082	0.2149662162	0.25	CONCON
NC_035780.1	33905082	33905582	0.1769669118	0.2080882353	CONCON
NC_035780.1	33905582	33906082	0.14875	0.1558823529	CONCON
NC_035780.1	33907582	33908082	0.16875	0.1611111111	CONCON
NC_035780.1	33908082	33908582	0.1771428571	0.1755102041	CONCON
NC_035780.1	33908582	33909082	0.33375	0.3	CONCON
NC_035780.1	33909082	33909582	0.2005078125	0.2296875	CONCON
NC_035780.1	33909582	33910082	0.177421875	0.190625	CONCON
NC_035780.1	33910082	33910582	0.1683035714	0.1892857143	CONCON
NC_035780.1	33910582	33911082	0.1268518519	0.1407407407	CONCON
NC_035780.1	33911082	33911582	0.1268055556	0.1388888889	CONCON
NC_035780.1	33911582	33912082	0.1871153846	0.2153846154	CONCON
NC_035780.1	33912582	33913082	0.1053125	0.1125	CONCON
NC_035780.1	33913082	33913582	0.14625	0.15	CONCON
NC_035780.1	33914082	33914582	0.120625	0.1321428571	CONCON
NC_035780.1	33914582	33915082	0.1429761905	0.1642857143	CONCON
NC_035780.1	33915082	33915582	0.2075	0.2424242424	CONCON
NC_035780.1	33915582	33916082	0.2211706349	0.2293650794	CONCON
NC_035780.1	33916082	33916582	0.2503365385	0.2557692308	CONCON
NC_035780.1	33916582	33917082	0.26578125	0.30875	CONCON
NC_035780.1	33917082	33917582	0.32	0.2	CONCON
NC_035780.1	33920082	33920582	0.2028537736	0.1726415094	CONCON
NC_035780.1	40186023	40186523	0.303125	0.3607142857	CONCON
NC_035780.1	40187023	40187523	0.2242307692	0.2538461538	CONCON
NC_035780.1	40187523	40188023	0.2966826923	0.3288461538	CONCON
NC_035780.1	40188023	40188523	0.25875	0.3277777778	CONCON
NC_035780.1	40188523	40189023	0.310625	0.3875	CONCON
NC_035780.1	40189023	40189523	0.2370833333	0.2833333333	CONCON
NC_035780.1	40189523	40190023	0.2975	0.3666666667	CONCON
NC_035780.1	40190023	40190523	0.2686309524	0.330952381	CONCON
NC_035780.1	40190523	40191023	0.3024038462	0.3653846154	CONCON
NC_035780.1	40191023	40191523	0.1422916667	0.1416666667	CONCON
NC_035780.1	40191523	40192023	0.1164423077	0.1192307692	CONCON
NC_035780.1	40192023	40192523	0.2251041667	0.3041666667	CONCON
NC_035780.1	40192523	40193023	0.2470833333	0.3	CONCON
NC_035780.1	40193023	40193523	0.157202381	0.1880952381	CONCON
NC_035780.1	40193523	40194023	0.2088709677	0.2225806452	CONCON
NC_035780.1	40194023	40194523	0.1885714286	0.2428571429	CONCON
NC_035780.1	40194523	40195023	0.2221875	0.2625	CONCON
NC_035780.1	40195023	40195523	0.2696759259	0.3351851852	CONCON
NC_035780.1	40195523	40196023	0.1936904762	0.2380952381	CONCON
